country_code,category,indicator,value
MAR,econ,gdp_per_capita_growth_annual,1.68827508535729
MAR,econ,gdp_per_capita_ppp,7613.14286811515
MAR,econ,gdp_ppp,279170566828.942
MOZ,econ,gci_overall,39.75360719747464
MOZ,econ,gdp_us,14845870050.7092
MOZ,econ,gdp_growth_annual,3.44381383971462
MOZ,econ,gdp_per_capita_us,503.318727177274
MOZ,econ,gdp_per_capita_growth_annual,0.473500298131697
MOZ,econ,gdp_per_capita_ppp,1321.15604532904
MOZ,econ,gdp_ppp,38968768509.0956
NAM,econ,gci_overall,52.67358647411127
NAM,econ,gdp_us,13454211343.5949
NAM,econ,gdp_growth_annual,0.698369455009356
NAM,econ,gdp_per_capita_us,5495.42892533452
NAM,econ,gdp_per_capita_growth_annual,-1.17932790999555
NAM,econ,gdp_per_capita_ppp,10173.9159602177
NAM,econ,gdp_ppp,24908340619.1828
NPL,econ,gci_overall,50.78637072835992
NPL,econ,gdp_us,29173513475.7073
NPL,econ,gdp_growth_annual,6.70099546017006
NPL,econ,gdp_per_capita_us,1038.65164702968
NPL,econ,gdp_per_capita_growth_annual,4.95069677945885
NPL,econ,gdp_per_capita_ppp,3331.98021747011
NPL,econ,gdp_ppp,93588230522.8523
NLD,econ,gci_overall,82.37973267223747
NLD,econ,gdp_us,914043438179.607
NLD,econ,gdp_growth_annual,2.36091509478513
NLD,econ,gdp_per_capita_us,53044.5324352253
NLD,econ,gdp_per_capita_growth_annual,1.76493726416223
NLD,econ,gdp_per_capita_ppp,59728.3305217944
NLD,econ,gdp_ppp,1029216133699.28
NZL,econ,gci_overall,77.50755240218201
NZL,econ,gdp_us,207920613961.749
NZL,econ,gdp_growth_annual,3.11624261537958
NZL,econ,gdp_per_capita_us,42949.9305849512
NZL,econ,gdp_per_capita_growth_annual,2.11298398551294
NZL,econ,gdp_per_capita_ppp,44660.519298475
NZL,econ,gdp_ppp,216201573923.918
NIC,econ,gci_overall,51.50115650945992
NIC,econ,gdp_us,13063904770.3561
NIC,econ,gdp_growth_annual,-3.9498638070627
NIC,econ,gdp_per_capita_us,2020.55192996381
NIC,econ,gdp_per_capita_growth_annual,-5.14810003132672
NIC,econ,gdp_per_capita_ppp,5833.65294803491
NIC,econ,gdp_ppp,37717558973.008
NGA,econ,gci_overall,47.52677516551537
NGA,econ,gdp_us,397190484464.308
NGA,econ,gdp_growth_annual,1.92275734157302
NGA,econ,gdp_per_capita_us,2027.77797925505
NGA,econ,gdp_per_capita_growth_annual,-0.679719293893626
NGA,econ,gdp_per_capita_ppp,5280.65225985326
NGA,econ,gdp_ppp,1034346388429.17
NOR,econ,gci_overall,78.15747932745576
NOR,econ,gdp_us,434166615431.909
NOR,econ,gdp_growth_annual,1.28954820126177
NOR,econ,gdp_per_capita_us,81734.4655736102
NOR,econ,gdp_per_capita_growth_annual,0.623147013717045
NOR,econ,gdp_per_capita_ppp,71444.2376062032
NOR,econ,gdp_ppp,379505788848.192
OMN,econ,gci_overall,64.39726446650052
OMN,econ,gdp_us,79788768968.949
OMN,econ,gdp_growth_annual,1.76356090437298
OMN,econ,gdp_per_capita_us,16521.1822816125
OMN,econ,gdp_per_capita_growth_annual,-1.68261063382033
OMN,econ,gdp_per_capita_ppp,29289.6076351054
OMN,econ,gdp_ppp,141453662150.412
PAK,econ,gci_overall,51.08047056566321
PAK,econ,gdp_us,314567541558.339
PAK,econ,gdp_growth_annual,5.83641749754401
PAK,econ,gdp_per_capita_us,1482.30566684338
PAK,econ,gdp_per_capita_growth_annual,3.68276203552507
PAK,econ,gdp_per_capita_ppp,4855.22966625928
PAK,econ,gdp_ppp,1030352709282.1
PAN,econ,gci_overall,61.0337092250204
PAN,econ,gdp_us,65128200000
PAN,econ,gdp_growth_annual,3.69210086368123
PAN,econ,gdp_per_capita_us,15592.573678922001
PAN,econ,gdp_per_capita_growth_annual,1.95179809298513
PAN,econ,gdp_per_capita_ppp,31805.5379020532
PAN,econ,gdp_ppp,132847692513.563
PRY,econ,gci_overall,53.37832956926417
PRY,econ,gdp_us,40384691790.5685
PRY,econ,gdp_growth_annual,3.3561721532668
PRY,econ,gdp_per_capita_us,5805.67561638869
PRY,econ,gdp_per_capita_growth_annual,2.03363971689718
PRY,econ,gdp_per_capita_ppp,13163.5025265888
PRY,econ,gdp_ppp,91566258183.631
PER,econ,gci_overall,61.25914007569629
PER,econ,gdp_us,222044970486.217
PER,econ,gdp_growth_annual,3.97693571755005
PER,econ,gdp_per_capita_us,6941.23584763012
PER,econ,gdp_per_capita_growth_annual,2.20561703131051
PER,econ,gdp_per_capita_ppp,13093.7552597423
PER,econ,gdp_ppp,418859489005.243
PHL,econ,gci_overall,62.12530699814722
PHL,econ,gdp_us,346841896890.281
PHL,econ,gdp_growth_annual,6.34148557153473
PHL,econ,gdp_per_capita_us,3252.09232413346
PHL,econ,gdp_per_capita_growth_annual,4.86713156624796
PHL,econ,gdp_per_capita_ppp,8723.54660904515
PHL,econ,gdp_ppp,930383012511.248
POL,econ,gci_overall,68.16262086420114
POL,econ,gdp_us,587411745161.558
POL,econ,gdp_growth_annual,5.353704746044
POL,econ,gdp_per_capita_us,15468.4822194105
POL,econ,gdp_per_capita_growth_annual,5.35391559355611
POL,econ,gdp_per_capita_ppp,32987.7255832124
POL,econ,gdp_ppp,1252700632091.1
PRT,econ,gci_overall,70.20196920442977
PRT,econ,gdp_us,242313116577.967
PRT,econ,gdp_growth_annual,2.84932594937632
PRT,econ,gdp_per_capita_us,23562.5545228191
PRT,econ,gdp_per_capita_growth_annual,3.01412374468957
PRT,econ,gdp_per_capita_ppp,36034.1830181822
PRT,econ,gdp_ppp,370569124074.409
QAT,econ,gci_overall,71.01880988454786
QAT,econ,gdp_us,183334953813.209
QAT,econ,gdp_growth_annual,1.23487219150027
QAT,econ,gdp_per_capita_us,65908.0669010848
QAT,econ,gdp_per_capita_growth_annual,-0.837844977287673
QAT,econ,gdp_per_capita_ppp,93186.2608097756
QAT,econ,gdp_ppp,259214078410.554
ROU,econ,gci_overall,63.46435394670171
ROU,econ,gdp_us,241457403085.042
ROU,econ,gdp_growth_annual,4.47452377497343
ROU,econ,gdp_per_capita_us,12399.889335731
ROU,econ,gdp_per_capita_growth_annual,5.09015615536126
ROU,econ,gdp_per_capita_ppp,30174.1352597821
ROU,econ,gdp_ppp,587567206682.193
RUS,econ,gci_overall,65.6237390752518
RUS,econ,gdp_us,1669583089322.96
RUS,econ,gdp_growth_annual,2.53633130140389
RUS,econ,gdp_per_capita_us,11370.8134559314
RUS,econ,gdp_per_capita_growth_annual,2.5445897629142
RUS,econ,gdp_per_capita_ppp,28763.5166314767
RUS,econ,gdp_ppp,4306248314875
RWA,econ,gci_overall,50.93977450582555
RWA,econ,gdp_us,9635951159.79293
RWA,econ,gdp_growth_annual,8.57942454050658
RWA,econ,gdp_per_capita_us,783.287184222986
RWA,econ,gdp_per_capita_growth_annual,5.74619536936926
RWA,econ,gdp_per_capita_ppp,2139.63641282921
RWA,econ,gdp_ppp,26321676632.8038
SAU,econ,gci_overall,67.50169153178126
SAU,econ,gdp_us,786521831571.957
SAU,econ,gdp_growth_annual,2.43411077754232
SAU,econ,gdp_per_capita_us,23338.9634580718
SAU,econ,gdp_per_capita_growth_annual,0.607923521071356
SAU,econ,gdp_per_capita_ppp,48756.192950207
SAU,econ,gdp_ppp,1643081118343.75
SEN,econ,gci_overall,49.03375063340467
SEN,econ,gdp_us,23236007428.2582
SEN,econ,gdp_growth_annual,6.3795565836490304
SEN,econ,gdp_per_capita_us,1465.59100640191
SEN,econ,gdp_per_capita_growth_annual,3.46093526161526
SEN,econ,gdp_per_capita_ppp,3395.53393124912
SEN,econ,gdp_ppp,53834017338.2388
SRB,econ,gci_overall,60.88244677292948
SRB,econ,gdp_us,50640650221.4622
SRB,econ,gdp_growth_annual,4.4951212927627
SRB,econ,gdp_per_capita_us,7252.40185773992
SRB,econ,gdp_per_capita_growth_annual,5.0675948814029
SRB,econ,gdp_per_capita_ppp,18295.7481785877
SRB,econ,gdp_ppp,127751964414.799
SYC,econ,gci_overall,58.49842060103626
SYC,econ,gdp_us,1586008999.74841
SYC,econ,gdp_growth_annual,3.75354119311118
SYC,econ,gdp_per_capita_us,16390.8249080053
SYC,econ,gdp_per_capita_growth_annual,2.76813882072872
SYC,econ,gdp_per_capita_ppp,28678.7724341871
SYC,econ,gdp_ppp,2775015378.27682
SLE,econ,gci_overall,38.80016628171635
SLE,econ,gdp_us,4085114794.22324
SLE,econ,gdp_growth_annual,3.44616262140143
SLE,econ,gdp_per_capita_us,533.991184258936
SLE,econ,gdp_per_capita_growth_annual,1.25932772139537
SLE,econ,gdp_per_capita_ppp,1703.81022750066
SLE,econ,gdp_ppp,13034410627.155
SGP,econ,gci_overall,83.47791304680126
SGP,econ,gdp_us,373217081850.534
SGP,econ,gdp_growth_annual,3.43811104161446
SGP,econ,gdp_per_capita_us,66188.7793961798
SGP,econ,gdp_per_capita_growth_annual,2.95339703994944
SGP,econ,gdp_per_capita_ppp,100126.023553558
SGP,econ,gdp_ppp,564578205986.881
SVK,econ,gci_overall,66.84123807145932
SVK,econ,gdp_us,105701930962.982
SVK,econ,gdp_growth_annual,3.76863150894924
SVK,econ,gdp_per_capita_us,19406.3475337924
SVK,econ,gdp_per_capita_growth_annual,3.62500297877126
SVK,econ,gdp_per_capita_ppp,32553.4072513065
SVK,econ,gdp_ppp,177310954567.606
SVN,econ,gci_overall,69.62221956997182
SVN,econ,gdp_us,54161636034.6517
SVN,econ,gdp_growth_annual,4.38450172090073
SVN,econ,gdp_per_capita_us,26115.9133661854
SVN,econ,gdp_per_capita_growth_annual,4.00670513635151
SVN,econ,gdp_per_capita_ppp,40143.7739437708
SVN,econ,gdp_ppp,83253931919.3427
ZAF,econ,gci_overall,60.76155879311916
ZAF,econ,gdp_us,368288939768.322
ZAF,econ,gdp_growth_annual,0.787055570495099
ZAF,econ,gdp_per_capita_us,6374.02819575944
ZAF,econ,gdp_per_capita_growth_annual,-0.572080196712221
ZAF,econ,gdp_per_capita_ppp,12938.4327330498
ZAF,econ,gdp_ppp,747577752588.042
ESP,econ,gci_overall,74.19627253963979
ESP,econ,gdp_us,1422153839840.78
ESP,econ,gdp_growth_annual,2.43004714546871
ESP,econ,gdp_per_capita_us,30389.3609902899
ESP,econ,gdp_per_capita_growth_annual,1.98240197894862
ESP,econ,gdp_per_capita_ppp,42005.2533458565
ESP,econ,gdp_ppp,1965751512787.07
LKA,econ,gci_overall,56.00353114432759
LKA,econ,gdp_us,88425889592.1519
LKA,econ,gdp_growth_annual,3.3064174132235
LKA,econ,gdp_per_capita_us,4080.56712469552
LKA,econ,gdp_per_capita_growth_annual,2.22901776692039
LKA,econ,gdp_per_capita_ppp,13177.98840102
LKA,econ,gdp_ppp,285567008650.104
SWE,econ,gci_overall,81.65535419181329
SWE,econ,gdp_us,555455371487.089
SWE,econ,gdp_growth_annual,1.95002284569983
SWE,econ,gdp_per_capita_us,54589.0603860606
SWE,econ,gdp_per_capita_growth_annual,0.772577449000039
SWE,econ,gdp_per_capita_ppp,55243.3701464526
SWE,econ,gdp_ppp,562113113321.367
CHE,econ,gci_overall,82.58582352688386
CHE,econ,gdp_us,705140620046.7
CHE,econ,gdp_growth_annual,2.75055377478878
CHE,econ,gdp_per_capita_us,82818.1081617471
CHE,econ,gdp_per_capita_growth_annual,1.996439228025
CHE,econ,gdp_per_capita_ppp,70877.786833578
CHE,econ,gdp_ppp,603476795892.951
TWN,econ,gci_overall,79.25222899782038
TJK,econ,gci_overall,52.17773953633481
TJK,econ,gdp_us,7522947810.12326
TJK,econ,gdp_growth_annual,7.30000028747864
TJK,econ,gdp_per_capita_us,826.621530538704
TJK,econ,gdp_per_capita_growth_annual,4.69946434079498
TJK,econ,gdp_per_capita_ppp,3313.51945778412
TJK,econ,gdp_ppp,30155800481.6217
TZA,econ,gci_overall,47.21001783467462
TZA,econ,gdp_us,58001200572.3965
TZA,econ,gdp_growth_annual,5.44496763189635
TZA,econ,gdp_per_capita_us,1060.99461489421
TZA,econ,gdp_per_capita_growth_annual,2.35283922112663
TZA,econ,gdp_per_capita_ppp,2651.09104726589
TZA,econ,gdp_ppp,145034758446.373
THA,econ,gci_overall,67.53037872273934
THA,econ,gdp_us,506514103905.268
THA,econ,gdp_growth_annual,4.15076208786206
THA,econ,gdp_per_capita_us,7295.47561612095
THA,econ,gdp_per_capita_growth_annual,3.82273796707413
THA,econ,gdp_per_capita_ppp,18527.09537988
THA,econ,gdp_ppp,1286308886232.29
TTO,econ,gci_overall,57.88141248179745
TTO,econ,gdp_us,23808146747.7994
TTO,econ,gdp_growth_annual,-0.245213697183146
TTO,econ,gdp_per_capita_us,17129.9130902577
TTO,econ,gdp_per_capita_growth_annual,-0.660494390281372
TTO,econ,gdp_per_capita_ppp,26912.916949151
TTO,econ,gdp_ppp,37405132925.1132
TUN,econ,gci_overall,55.60421699170266
TUN,econ,gdp_us,39770297328.9509
TUN,econ,gdp_growth_annual,2.66445332282932
TUN,econ,gdp_per_capita_us,3438.78908914627
TUN,econ,gdp_per_capita_growth_annual,1.49480936027844
TUN,econ,gdp_per_capita_ppp,11025.9916056041
TUN,econ,gdp_ppp,127517842221.099
TUR,econ,gci_overall,61.59871156376618
TUR,econ,gdp_us,778381859840.942
TUR,econ,gdp_growth_annual,2.95896672404676
TUR,econ,gdp_per_capita_us,9455.59365384828
TUR,econ,gdp_per_capita_growth_annual,1.43579927072199
TUR,econ,gdp_per_capita_ppp,28831.9319342082
TUR,econ,gdp_ppp,2373436679210.81
UGA,econ,gci_overall,46.80444749731611
UGA,econ,gdp_us,32916147253.2718
UGA,econ,gdp_growth_annual,6.16261913900348
UGA,econ,gdp_per_capita_us,770.452453254239
UGA,econ,gdp_per_capita_growth_annual,2.28450429678308
UGA,econ,gdp_per_capita_ppp,2173.95881909049
UGA,econ,gdp_ppp,92878344808.2788
UKR,econ,gci_overall,57.03007318950032
UKR,econ,gdp_us,130901858421.72
UKR,econ,gdp_growth_annual,3.40529852208769
UKR,econ,gdp_per_capita_us,3096.81740221352
UKR,econ,gdp_per_capita_growth_annual,3.93289796855672
UKR,econ,gdp_per_capita_ppp,12629.1416610826
UKR,econ,gdp_ppp,534229292917.309
ARE,econ,gci_overall,73.37190038467266
ARE,econ,gdp_us,422215043584.969
ARE,econ,gdp_growth_annual,1.18985564163665
ARE,econ,gdp_per_capita_us,43839.3563491413
ARE,econ,gdp_per_capita_growth_annual,-0.320549385279065
ARE,econ,gdp_per_capita_ppp,68599.6181782301
ARE,econ,gdp_ppp,660680110090.189
GBR,econ,gci_overall,81.9878667696146
GBR,econ,gdp_us,2860667727551.97
GBR,econ,gdp_growth_annual,1.34072060244353
GBR,econ,gdp_per_capita_us,43043.2278164551
GBR,econ,gdp_per_capita_growth_annual,0.728524264563106
GBR,econ,gdp_per_capita_ppp,48690.7851734308
GBR,econ,gdp_ppp,3236006332256.31
USA,econ,gci_overall,85.6411783749984
USA,econ,gdp_us,20580159776000
USA,econ,gdp_growth_annual,2.92732573232968
USA,econ,gdp_per_capita_us,62996.4712852605
USA,econ,gdp_per_capita_growth_annual,2.39109953260726
USA,econ,gdp_per_capita_ppp,62996.4712852608
USA,econ,gdp_ppp,20580159776000.1
URY,econ,gci_overall,62.68742020034674
URY,econ,gdp_us,59596885024.3487
URY,econ,gdp_growth_annual,1.62008362892945
URY,econ,gdp_per_capita_us,17277.9701105496
URY,econ,gdp_per_capita_growth_annual,1.2473125475715101
URY,econ,gdp_per_capita_ppp,22116.7865960742
URY,econ,gdp_ppp,76287409889.0521
VEN,econ,gci_overall,43.17122638949896
VNM,econ,gci_overall,58.05124559986512
VNM,econ,gdp_us,245213686369.157
VNM,econ,gdp_growth_annual,7.07578861674985
VNM,econ,gdp_per_capita_us,2566.59694958511
VNM,econ,gdp_per_capita_growth_annual,6.01808839754494
VNM,econ,gdp_per_capita_ppp,7771.18941966516
VNM,econ,gdp_ppp,742462506774.63
YEM,econ,gci_overall,36.39569426022771
YEM,econ,gdp_us,23486270352.3327
YEM,econ,gdp_growth_annual,0.752598678967971
YEM,econ,gdp_per_capita_us,824.117628729094
YEM,econ,gdp_per_capita_growth_annual,-1.59439452372281
ZMB,econ,gci_overall,46.05040744066221
ZMB,econ,gdp_us,26312140828.64
ZMB,econ,gdp_growth_annual,4.03437823506192
ZMB,econ,gdp_per_capita_us,1516.39066079862
ZMB,econ,gdp_per_capita_growth_annual,1.04777193125449
ZMB,econ,gdp_per_capita_ppp,3607.30444193771
ZMB,econ,gdp_ppp,62593304576.3125
ZWE,econ,gci_overall,42.60869644201631
ZWE,econ,gdp_us,24311560500
ZWE,econ,gdp_growth_annual,4.82967359109212
ZWE,econ,gdp_per_capita_us,1683.74057709465
ZWE,econ,gdp_per_capita_growth_annual,3.36113794924368
ZWE,econ,gdp_per_capita_ppp,3206.2770785762
ZWE,econ,gdp_ppp,46295492450.5491
BRB,econ,gdp_us,5086500000
BRB,econ,gdp_growth_annual,-0.580333154218167
BRB,econ,gdp_per_capita_us,17745.1934649963
BRB,econ,gdp_per_capita_growth_annual,-0.721845443364103
BRB,econ,gdp_per_capita_ppp,16056.6892690523
BRB,econ,gdp_ppp,4602505468.77043
BLR,econ,gdp_us,60031262269.3365
BLR,econ,gdp_growth_annual,3.14919759374963
BLR,econ,gdp_per_capita_us,6330.0752464187
BLR,econ,gdp_per_capita_growth_annual,3.30979210664741
BLR,econ,gdp_per_capita_ppp,19345.2801947979
BLR,econ,gdp_ppp,183460945382.086
BLZ,econ,gdp_us,1871200000
BLZ,econ,gdp_growth_annual,2.07894927799144
BLZ,econ,gdp_per_capita_us,4884.7341615523
BLZ,econ,gdp_per_capita_growth_annual,0.133146835029436
BLZ,econ,gdp_per_capita_ppp,7291.73463205945
BLZ,econ,gdp_ppp,2793252077.23765
BTN,econ,gdp_us,2446866404.93058
BTN,econ,gdp_growth_annual,3.05512983672538
BTN,econ,gdp_per_capita_us,3243.48603638229
BTN,econ,gdp_per_capita_growth_annual,1.84944079898257
BTN,econ,gdp_per_capita_ppp,11624.9210323606
BTN,econ,gdp_ppp,8769770677.28663
COG,econ,gdp_us,13518403446.9566
COG,econ,gdp_growth_annual,-6.20400702381122
COG,econ,gdp_per_capita_us,2577.70170504152
COG,econ,gdp_per_capita_growth_annual,-8.59454829968979
COG,econ,gdp_per_capita_ppp,4002.11307577352
COG,econ,gdp_ppp,20988533736.4029
CUB,econ,gdp_us,100023000000
CUB,econ,gdp_growth_annual,2.24848039303581
CUB,econ,gdp_per_capita_us,8821.8188912500409
CUB,econ,gdp_per_capita_growth_annual,2.2585896849249
GAB,econ,gdp_us,16862282413.8778
GAB,econ,gdp_growth_annual,0.842950945596527
GAB,econ,gdp_per_capita_us,7956.62781558686
GAB,econ,gdp_per_capita_growth_annual,-1.74807681856322
GAB,econ,gdp_per_capita_ppp,15103.6090264939
GAB,econ,gdp_ppp,32008701019.6228
GUY,econ,gdp_us,4787635821.28928
GUY,econ,gdp_growth_annual,4.44098072535355
GUY,econ,gdp_per_capita_us,6145.8424106799
GUY,econ,gdp_per_capita_growth_annual,3.93379433082413
GUY,econ,gdp_per_capita_ppp,12781.5799389731
GUY,econ,gdp_ppp,9956901898.77982
IRQ,econ,gdp_us,224228010473.773
IRQ,econ,gdp_growth_annual,-0.563615471655993
IRQ,econ,gdp_per_capita_us,5834.16621065352
IRQ,econ,gdp_per_capita_growth_annual,-2.84249272447309
IRQ,econ,gdp_per_capita_ppp,10919.7726200908
IRQ,econ,gdp_ppp,419686172971.523
LBY,econ,gdp_us,52607888717.9487
LBY,econ,gdp_growth_annual,15.1327998906632
LBY,econ,gdp_per_capita_us,7877.12225061884
LBY,econ,gdp_per_capita_growth_annual,13.4460700068869
LBY,econ,gdp_per_capita_ppp,15383.8275754537
LBY,econ,gdp_ppp,102741923179.115
MDG,econ,gdp_us,13853433947.6241
MDG,econ,gdp_growth_annual,4.56478275948496
MDG,econ,gdp_per_capita_us,527.501326141803
MDG,econ,gdp_per_capita_growth_annual,1.8102388993529
MDG,econ,gdp_per_capita_ppp,1652.39977053441
MDG,econ,gdp_ppp,43395930856.8904
MMR,econ,gdp_us,76168043981.5932
MMR,econ,gdp_growth_annual,6.7504601462238
MMR,econ,gdp_per_capita_us,1418.17762347196
MMR,econ,gdp_per_capita_growth_annual,6.10287433729985
MMR,econ,gdp_per_capita_ppp,5151.69181717021
MMR,econ,gdp_ppp,276689099034.845
PRI,econ,gdp_us,100979900000
PRI,econ,gdp_growth_annual,-4.65959595959596
PRI,econ,gdp_per_capita_us,31621.8934700005
PRI,econ,gdp_per_capita_growth_annual,-0.7206495772473
PRI,econ,gdp_per_capita_ppp,34947.1727373611
PRI,econ,gdp_ppp,111598693849.543
SDN,econ,gdp_us,33128480498.7296
SDN,econ,gdp_growth_annual,-2.28994935878305
SDN,econ,gdp_per_capita_us,623.867252394076
SDN,econ,gdp_per_capita_growth_annual,-4.62984322829847
SDN,econ,gdp_per_capita_ppp,4258.77516056581
SDN,econ,gdp_ppp,176806239085.737
SUR,econ,gdp_us,3464656616.41541
SUR,econ,gdp_growth_annual,2.5765575501584
SUR,econ,gdp_per_capita_us,6015.16460686684
SUR,econ,gdp_per_capita_growth_annual,1.59956502303508
SUR,econ,gdp_per_capita_ppp,17039.6856765218
SUR,econ,gdp_ppp,9814637433.76274
TLS,econ,gdp_us,1559894900
TLS,econ,gdp_growth_annual,-1.0539022514868
TLS,econ,gdp_per_capita_us,1230.2281911588
TLS,econ,gdp_per_capita_growth_annual,-2.98222324080164
TLS,econ,gdp_per_capita_ppp,3126.01420655173
TLS,econ,gdp_ppp,3963698485.50981
TGO,econ,gdp_us,5364369025.63973
TGO,econ,gdp_growth_annual,4.93115522236378
TGO,econ,gdp_per_capita_us,679.97276057805
TGO,econ,gdp_per_capita_growth_annual,2.39577259448134
TGO,econ,gdp_per_capita_ppp,1590.68622553151
TGO,econ,gdp_ppp,12549073157.7233
TKM,econ,gdp_us,40761142857.1429
TKM,econ,gdp_growth_annual,6.19999994137119
TKM,econ,gdp_per_capita_us,6966.63541063077
TKM,econ,gdp_per_capita_growth_annual,4.50761616187347
TKM,econ,gdp_per_capita_ppp,15206.9619323748
TKM,econ,gdp_ppp,88974535225.8272
UZB,econ,gdp_us,50392607758.2324
UZB,econ,gdp_growth_annual,5.44644486222825
UZB,econ,gdp_per_capita_us,1529.08286351335
UZB,econ,gdp_per_capita_growth_annual,3.63067001449706
UZB,econ,gdp_per_capita_ppp,6920.04461826502
UZB,econ,gdp_ppp,228057682444.004
