Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,St. Lucia,LCA,2160982672.0873,2327094347.93733,2310594135.16849,2394488504.6185,2453549036.70769,2427466022.20243,2572784244.17714,2704505166.04442,2843510284.1224,2948844049.65758,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,St. Vincent and the Grenadines,VCT,1097686055.90583,1115916962.86951,1133921974.5414,1185007912.05227,1231232171.7568,1270683570.20818,1363525741.21869,1344833245.17848,1407392530.27986,1441824114.50404,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Sudan,SDN,145671812811.386,145788502700.823,148496231196.964,155313431509.76,179817684220.944,196379380054.419,175957111188.619,176646781224.527,176806239085.737,175727350867.255,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Suriname,SUR,7168881186.77406,7746725931.88615,8543650775.38909,9202825864.07952,9550173377.41946,8986667214.37567,8025092594.27246,9340573047.34732,9814637433.76274,10032011815.5246,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Sweden,SWE,396283612649.561,421515976518.429,432488311645.095,444616519268.393,457507742235.106,481170737701.317,500423685300.432,524145207370.296,562113113321.367,582487212631.493,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Switzerland,CHE,415599889142.52,444548844434.84,462615081768.178,486238586276.179,506895080284.078,529425681427.559,550352855825.965,565517463226.755,603476795892.951,620612246221.242,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Tajikistan,TJK,17527119633.6966,19217458989.9627,21658600564.2581,24403521790.6658,27259901285.7814,25291523268.2338,26832854441.8924,27435856244.3022,30155800481.6217,32896772530.2478,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Tanzania,TZA,89922723442.7979,98844247427.9209,95918398737.8334,103321878143.669,108827352196.003,117377411172.355,127683437546.462,134274523119.768,145034758446.373,156413869234.326,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Thailand,THA,886663383104.143,912789677004.354,1008787036643.55,1049947947719.55,1059446005036.75,1087225267411.46,1146218147768.03,1205674840385.1,1286308886232.29,1342165126131.37,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Timor-Leste,TLS,2148274387.96216,2320464427.86681,2628628546.42983,2863826500.20734,3195418870.71745,3484488837.77105,3817071925.88528,3910653344.65354,3963698485.50981,4797227439.90584,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Togo,TGO,7348529660.80782,7982028402.8089,8312518982.11561,8869531772.51289,9481974532.78003,10232891545.4997,10917574689.8395,11674937852.981,12549073157.7233,13475732998.1384,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Tonga,TON,479405189.68988,522789476.016376,537201410.035988,548336007.490057,569753301.314444,582433473.810007,627131147.852939,660172840.61352,678283491.11189,696530875.137868,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Trinidad and Tobago,TTO,40546766247.8227,41271904854.1059,40429583658.4053,40692077547.4007,40459460682.7715,37698280771.077,36188728895.6925,36605373315.5511,37405132925.1132,38130448626.3585,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Tunisia,TUN,108006020205.98,108148240482.921,110825176288.774,112067546633.499,115566766181.939,114133184487.368,117100994887.669,121254603779.669,127517842221.099,131350067001.886,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Turkey,TUR,1269742921873.41,1454111481664.15,1550688774564.19,1703669566593.16,1860471150536.9,2022398639500.58,2116397789644.04,2271499749825.11,2373436679210.81,2347132754780.75,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Turkmenistan,TKM,49908653556.1147,58441023273.0774,63516102657.5469,68363227534.6331,73746160882.6569,76192141990.1124,78516288826.5632,81787812382.0508,88974535225.8272,..,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Turks and Caicos Islands,TCA,..,708658007.509152,660016719.545391,698811703.388272,779221758.655738,867052547.840007,963419197.315149,1004380845.71015,1086575753.06728,1166655326.87141,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Tuvalu,TUV,30806737.5012256,33814047.7894768,33140653.307761,35265651.5148474,36402184.4885492,40144174.5479404,41790651.5672023,44321002.3239311,46535679.3503612,52067608.6375677,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Uganda,UGA,67439350053.2361,75314068909.771,69298256480.169,71589850731.5024,76755309090.6037,81022823435.2054,82608682789.5908,85406362066.3514,92878344808.2788,101123516709.133,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Ukraine,UKR,378221472136.342,407225668253.007,425993673832.469,486364611995.375,461987202639.989,435489659346.44,475721740433.812,504350302211.014,534229292917.309,562213446947.618,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,United Arab Emirates,ARE,554739094147.707,605575063616.23,631707057954.974,647295742436.972,678339276123.81,601179365119.067,598811161712.48,637384703420.793,660680110090.189,684809773101.984,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,United Kingdom,GBR,2282900127831.13,2350795692102,2440476088673.01,2563270947920.74,2665874429446.03,2767877022775.22,2897865678772.82,3035756467405.8,3236006332256.31,3337149094741.6,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,United States,USA,14992052727000,15542581104000,16197007349000,16784849196000,17527163695000,18224704440000,18714960538000,19519353692000.1,20580159776000.1,21433226000000.1,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Uruguay,URY,56493159591.7129,60650417082.3462,61471427258.3178,64840118781.7406,68327142924.3494,68982579037.9031,70776165923.836,73285946717.2745,76287409889.0521,77941611168.2002,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Uzbekistan,UZB,146357242837.664,161046283360.089,170096487200.532,179717093651.84,189421371087.108,198533609450.654,205512203670.114,211134957472.626,228057682444.004,245421341368.981,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Vanuatu,VUT,682351770.992923,705126498.576747,731260266.273571,758745551.543417,790588592.544866,800123284.766064,836431478.145331,889833369.232749,937945608.017118,987374699.192589,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,"Venezuela, RB",VEN,476095101846.347,506339379526.118,..,..,..,..,..,..,..,..,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Vietnam,VNM,370633744436.65,401987730083.875,452824522357.476,486338303051.953,526914892839.942,565574577528.968,615496353815.732,676909526449.601,742462506774.63,809994333862.167,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,West Bank and Gaza,PSE,15598299788.2748,17452978799.9046,20918175413.8462,21898799774.892,22995977751.4845,25425839150.9811,27536200878.2475,28518507331.4937,29571687508.9168,30432042950.9903,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,"Yemen, Rep.",YEM,96372554583.3659,85876118856.2345,85440864870.4384,92755610680.3175,..,..,..,..,..,..,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Zambia,ZMB,43251692412.9177,46612238752.7651,49508703940.2704,53419843089.1537,54506587744.5274,54472595406.4745,55712209199.1273,58735190955.7239,62593304576.3125,64728818156.9951,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Zimbabwe,ZWE,23247347488.2963,27101598206.3102,31160636694.1975,34187291083.3824,35494681434.6169,37016438435.2528,39375709106.0007,43112365756.2447,46295492450.5491,43371768896.5251,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Arab World,ARB,5335121807735.91,5633656112213.7,6148446685651.46,6268949676101.38,6291786142875.75,5789386034556.21,5666778415336.22,5998209490392.04,6290694591097.09,6527733885350.25,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Caribbean small states,CSS,102957053688.891,106370491734.355,106867207088.335,109379622840.217,110938899262.169,109279066771.251,109372667064.168,114203773750.083,118961720005.937,122499247123.795,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Central Europe and the Baltics,CEB,2172174061506.8,2310725567642.38,2386643588985.74,2484363072397.93,2584291857677.77,2697298394227.6,2869220514896.95,3079633950838.69,3375028653331.98,3597157069043.82,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Early-demographic dividend,EAR,20173802241126,21670761117130.9,23096178489952.1,24156135941045.6,25177788400606.4,25832074566836,27099263013752.3,28817746139635.7,30661735839276,32040265356352.2,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,East Asia & Pacific,EAS,25892450016063.6,28039139850983,30121713347684.8,31919696136205.1,33322279886804.9,34501320741439.4,35872323352206.9,37831882768274.3,40817197435059.7,43365584571670.6,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,East Asia & Pacific (excluding high income),EAP,17111663490213.8,18909943739441.4,20652729831202.2,22005009545377.3,23198715833603.5,24038424618182.4,25279871875809.4,26857568603796,29268362342231.5,31555443576492,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,17079139293671.9,18873998760642.1,20613460248511.9,21963166335055.8,23154634103824.1,23992763415642.8,25231838551657.4,26806502890342.1,29212704885899.5,31495393631435.2,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Euro area,EMU,12034741261279.5,12557362923138.8,12708395059574.1,13149769642826.5,13522018741551,13931093584365.9,14826444303250.6,15606379195392.6,16768237107390.1,17364938804178.2,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Europe & Central Asia,ECS,23211001182200.6,24638514808301.6,25415816464776.7,26702973142677.6,27502913225635.2,28012706791267.7,29446807733321.8,31172795663303,33660022606262.1,34831234828802.8,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Europe & Central Asia (excluding high income),ECA,5780532492600.85,6416895246864.73,6841760548610.08,7424492455367.88,7629778569968.87,7500851716769.43,7706210240089.98,8241673667200.96,8982585825621.59,9215139569985.25,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,7011894863696.27,7735413185902.07,8214423721108.53,8847223560959.76,9102922562152.37,9046082008938.78,9363646439875.5,10031276086251.3,10943263464254.3,11323148730586.4,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,European Union,EUU,14520615004724.5,15193626552820.5,15420478145751,15966403096517.9,16444964728688.1,16988984916915.5,18080065410820.9,19094060371754.3,20572431324256.9,21406737981513.3,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Fragile and conflict affected situations,FCS,2868800631234.66,2914805173878.49,3211395288182.62,3399527051132.36,3525336729883.43,3444186112060.28,3446699810255.28,3641192022112.17,3819196490029.73,3976665871563.06,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Heavily indebted poor countries (HIPC),HPC,1174003612893.49,1255356654492.45,1322328294805.14,1448280951040.96,1579230506105.55,1697698901828.6,1769585055991.58,1881690663511.14,2008625305655.69,2135003091916.01,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,High income,HIC,46058609884362.2,48187980159087.9,49810104388631.4,51732744588308.2,53427564836860.6,54664251597441.8,56564141303491,59296725490482.3,62986921769542.7,65241893760725.6,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,IBRD only,IBD,41051450007688,44646032531681.2,47866797465780.9,50608329738605.8,52619478255504,53549506652653.3,55976958634687.7,59449073260401.3,64010646520187.1,67713422603354.3,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,IDA & IBRD total,IBT,44878438370406.5,48727079464472.4,52167210609426.1,55247288970322.1,57614243834290.5,58809933188345.9,61438316103824.4,65236632987165.4,70226912198413.9,74296269557164.3,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,IDA blend,IDB,1826784669072.97,1949603572363.3,2032339488428.79,2162107877459.38,2317256119816.25,2405784268284.81,2454426339800.72,2569811888378.54,2738733430464.82,2852850115825.81,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,IDA only,IDX,2035121536125.63,2165721108709.29,2304334643865.76,2521172478153.44,2734658201693.82,2927544709633.54,3087065114149.8,3306544837700.2,3575252836999.03,3840580119922.38,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,IDA total,IDA,3873909159735.66,4128370863176.56,4348443198144.04,4693068755504.84,5060531339951.09,5337189069896.92,5539422573768.4,5869738827736.25,6303858339812.51,6675903442882.94,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Late-demographic dividend,LTE,25194142361196.4,27687343140817,29734246854887.6,31568552906779,32853201259257.9,33112052637401.4,34350587687079.4,36478322788402,39633219155257.5,42231643272620.6,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Latin America & Caribbean,LCN,7921180620873.34,8535235648866.14,8803820408132.38,9196114454709.86,9491977720067.73,9460204380215.54,9716052040754.59,10224097362139.7,10635285322654.4,11033523272768.2,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Latin America & Caribbean (excluding high income),LAC,7301898039545.24,7859467868335.96,8094352931003.38,8451522185044.25,8722749743134,8677817866310.91,8901330994078.53,9367528273520.15,9743006282318.01,10091670393901.7,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,7663558259600.54,8266379640270.93,8530220724625.13,8916008812980.92,9207037584206.91,9176006020815.05,9428655852249.78,9931343936461.18,10338513452006.5,10726710478446.7,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Least developed countries: UN classification,LDC,1786643796870.72,1895777699836.87,2020003323738.92,2175250534970.83,2364020155360.5,2486107189670.97,2618610640343.04,2809208570517.77,3022063360687.87,3235028030445.66,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Low & middle income,LMY,43354287679790.8,47078386524757.4,50450680028201.2,53460152221129.3,55763176131599,56879862515392,59374398669570.8,63012550863572.9,67814072905539.6,71708316110131.3,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Low income,LIC,997753243919.894,1038583626130.94,1058987103718.71,1137104733821.7,1252299386701.8,1338901513925.19,1393614467408.16,1473886061080.42,1569569249588.25,1669225015989.33,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Lower middle income,LMC,11419778364129.4,12219182791124.5,13280992497724.1,14093986283950.4,14759060093463.9,15445388989237.6,16351009493682.9,17368632693477.6,18750038196678.9,19897825880135.4,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Middle East & North Africa,MEA,6679456921318.51,7055443900339.75,7435166326196.94,7534944360700.96,7552111251377.11,6937976599712.76,6913485236208.5,7317536500649.18,7592031687350.56,7790389210880.3,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Middle East & North Africa (excluding high income),MNA,3845299532765.24,3899552102826.52,4076414519896.61,4111887297528.9,4069357170488.06,3889470579263.98,3933665540669.14,4116452375229.89,4232691096830.86,4332138595708.34,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,3830175657182.33,3882504168698.65,4055795331664.74,4090252920794.84,4046528948977.14,3863960515240.75,3905914902839.03,4087730558588.83,4202892768423.76,4301462837948.13,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Middle income,MIC,42396599378819.9,46074197416706.5,49417792449218.7,52353682358247.4,54561507828789.6,55609960968856.8,58051639993348.3,61612366137169.6,66318964338794.4,70120600149010.6,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,North America,NAC,16357524939061.8,16974567474511,17669476183508.9,18343458824779.9,19153039151341.8,19824245009600.4,20397982379934.5,21296580239571.2,22473191017206.5,23380882090125.4,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,OECD members,OED,44370995979076.4,46436906576427.5,47994868675468.3,50006642426869,51839847585459.5,53666146546666.5,55826885008177.8,58445901379947.5,62053830258714.5,64208359360747.6,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Other small states,OSS,584446632105.36,644831578636.277,689264304036.792,711642259253.699,721096690833.857,628647827994.477,626273140562.945,684204253051.914,719827728463.398,749343286936.265,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Pacific island small states,PSS,11140389445.7001,11768030648.5137,12374097246.5015,13165774060.7587,14911929075.8933,16061603964.3171,16624872907.4091,17659725170.9789,18656922812.895,19063166365.0954,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Post-demographic dividend,PST,40743686336960.9,42388250017590.8,43709650231179.7,45500067913411.7,46971853866959.7,48400289186892.8,50244493474950.4,52557060271423.3,55816668295159.1,57739962377837.1,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Pre-demographic dividend,PRE,2292684155235.27,2449775398934.36,2607862228465.64,2796594493160.7,2958287203984.38,2934481357774.82,2964554892514.46,3138278441285.53,3287834034837.22,3456021919119.77,..
